"","SlaughterTaxLevel","SlaughterTaxRevenue","SlaughterTaxDeltaCarbon","SlaughterTaxDeltaDD"
"112",0.112,3.61459010327725,-0.785590825284771,-0.121966146395427
"113",0.113,3.64673958620888,-0.792623514371201,-0.123060332151954
"114",0.114,3.67888687021613,-0.799656530924764,-0.124154610477545
"115",0.115,3.71103195501979,-0.806689874950024,-0.125248981385157
"116",0.116,3.7431748403406,-0.813723546458462,-0.126343444887829
"117",0.117,3.77531552589928,-0.820757545451926,-0.127438000998554
"118",0.118,3.80745401141644,-0.827791871942082,-0.128532649730316
"119",0.119,3.8395902966127,-0.834826525935455,-0.129627391096099
"120",0.12,3.87172438120858,-0.841861507436761,-0.13072222510892
"121",0.121,3.90385626492456,-0.848896816453063,-0.131817151781798
"122",0.122,3.9359859474811,-0.855932452993315,-0.132912171127705
"123",0.123,3.96811342859855,-0.862968417063712,-0.134007283159634
"124",0.124,4.00023870799727,-0.87000470867055,-0.135102487890602
"125",0.125,4.03236178539752,-0.877041327820564,-0.1361977853336
"126",0.126,4.06448266051952,-0.88407827452194,-0.137293175501696
"127",0.127,4.09660133308345,-0.891115548782366,-0.138388658407801
"128",0.128,4.12871780280944,-0.898153150608834,-0.139484234064989
"129",0.129,4.16083206941755,-0.905191080001657,-0.14057990248619
"130",0.13,4.19294413262779,-0.91222933697874,-0.141675663684539
"131",0.131,4.22505399216014,-0.9192679215395,-0.14277151767295
"132",0.132,4.2571616477345,-0.926306833691442,-0.143867464464456
"133",0.133,4.28926709907075,-0.93334607344444,-0.144963504072002
"134",0.134,4.32137034588867,-0.940385640797658,-0.146059636508737
"135",0.135,4.35347138790803,-0.94742553576998,-0.147155861787557
"136",0.136,4.38557022484854,-0.954465758359362,-0.14825217992154
"137",0.137,4.41766685642985,-0.961506308572112,-0.14934859092359
"138",0.138,4.44976128237154,-0.968547186424047,-0.150445094806906
"139",0.139,4.48185350239318,-0.975588391910321,-0.151541691584377
"140",0.14,4.51394351621426,-0.982629925042758,-0.152638381268997
"141",0.141,4.54603132355422,-0.989671785832456,-0.153735163873889
"142",0.142,4.57811692413245,-0.99671397427754,-0.154832039411958
"143",0.143,4.61020031766829,-1.00375649038982,-0.155929007896314
"144",0.144,4.64228150388103,-1.01079933417263,-0.157026069339902
"145",0.145,4.6743604824899,-1.01784250563776,-0.158123223755823
"146",0.146,4.70643725321408,-1.02488600478362,-0.159220471157011
"147",0.147,4.73851181577271,-1.03192983162737,-0.160317811556543
"148",0.148,4.77058416988486,-1.03897398616684,-0.161415244967365
"149",0.149,4.80265431526955,-1.04601846841514,-0.162512771402653
"150",0.15,4.83472225164576,-1.0530632783717,-0.163610390875309
"151",0.151,4.86678797873242,-1.0601084160479,-0.164708103398362
"152",0.152,4.89885149624839,-1.06715388144828,-0.165805908984883
"153",0.153,4.93091280391246,-1.0741996745774,-0.166903807647968
"154",0.154,4.96297190144345,-1.08124579544557,-0.168001799400437
"155",0.155,4.99502878856003,-1.08829224406331,-0.169099884255447
"156",0.156,5.02708346498089,-1.09533902042004,-0.170198062225977
"157",0.157,5.0591359304246,-1.10238612453887,-0.171296333325196
"158",0.158,5.09118618460972,-1.10943355642452,-0.172394697566113
"159",0.159,5.1232342272548,-1.11648131607261,-0.173493154961508
"160",0.16,5.15528005807824,-1.12352940349831,-0.1745917055247
"161",0.161,5.18732367679846,-1.13057781870351,-0.175690349268605
"162",0.162,5.21936508313383,-1.13762656170142,-0.176789086206148
"163",0.163,5.25140427680259,-1.1446756324962,-0.177887916350609
"164",0.164,5.28344125752302,-1.15172503107841,-0.178986839714838
"165",0.165,5.3154760250133,-1.15877475747473,-0.180085856311903
"166",0.166,5.34750857899156,-1.16582481168732,-0.181184966154954
"167",0.167,5.37953891917589,-1.17287519371175,-0.182284169256914
"168",0.168,5.41156704528434,-1.17992590356256,-0.183383465630754
"169",0.169,5.44359295703487,-1.18697694125062,-0.184482855289654
"170",0.17,5.4756166541454,-1.19402830676574,-0.185582338246642
"171",0.171,5.50763813633383,-1.20108000012496,-0.186681914514715
"172",0.172,5.53965740331802,-1.2081320213387,-0.187781584106663
"173",0.173,5.57167445481561,-1.21518437040365,-0.188881347036208
"174",0.174,5.60368929054445,-1.22223704733457,-0.189981203315736
"175",0.175,5.63570191022216,-1.22929005212481,-0.191081152958546
"176",0.176,5.66771231356632,-1.23634338479336,-0.19218119597782
"177",0.177,5.69972050029459,-1.2433970453382,-0.19328133238612
"178",0.178,5.73172647012436,-1.25045103377499,-0.194381562197102
"179",0.179,5.76373022277315,-1.2575053500925,-0.19548188542349
"180",0.18,5.79573175795835,-1.26455999430706,-0.196582302078441
"181",0.181,5.82773107539739,-1.27161496643417,-0.197682812174543
"182",0.182,5.85972817480741,-1.27867026645508,-0.198783415725759
"183",0.183,5.89172305590581,-1.28572589440037,-0.199884112744282
"184",0.184,5.92371571840971,-1.29278185025396,-0.20098490324356
"185",0.185,5.95570616203625,-1.29983813404074,-0.202085787236724
"186",0.186,5.98769438650256,-1.30689474575874,-0.203186764736517
"187",0.187,6.01968039152566,-1.31395168541469,-0.20428783575622
"188",0.188,6.0516641768225,-1.32100895301333,-0.20538900030894
"189",0.189,6.0836457421101,-1.32806654855921,-0.206490258407365
"190",0.19,6.11562508710521,-1.33512447205511,-0.207591610065232
"191",0.191,6.14760221152481,-1.34218272351464,-0.208693055294857
"192",0.192,6.17957711508558,-1.34924130294004,-0.20979459410965
"193",0.193,6.21154979750429,-1.35630021033586,-0.210896226522592
"194",0.194,6.24352025849759,-1.36335944571357,-0.211997952546783
"195",0.195,6.27548849778206,-1.37041900906253,-0.213099772195489
"196",0.196,6.3074545150744,-1.37747890040252,-0.214201685481071
"197",0.197,6.33941831009092,-1.38453911973322,-0.215303692417683
"198",0.198,6.37137988254826,-1.39159966705762,-0.216405793017445
"199",0.199,6.40333923216278,-1.39866054239518,-0.217507987293748
"200",0.2,6.43529635865074,-1.4057217457502,-0.218610275260026
"201",0.201,6.46725126172861,-1.41278327709315,-0.219712656928617
"202",0.202,6.49920394111259,-1.41984513648077,-0.220815132312812
"203",0.203,6.53115439651877,-1.42690732388279,-0.221917701426215
"204",0.204,6.56310262766345,-1.43396983932659,-0.22302036428115
"205",0.205,6.59504863426257,-1.44103268280055,-0.224123120891431
"206",0.206,6.62699241603239,-1.44809585430684,-0.225225971269126
"207",0.207,6.65893397268863,-1.45515935387219,-0.226328915428553
"208",0.208,6.69087330394747,-1.46222318145296,-0.227431953381679
"209",0.209,6.72281040952466,-1.46928733712406,-0.22853508514213
"210",0.21,6.75474528913612,-1.47635182086513,-0.229638310722685
"211",0.211,6.78667794249748,-1.48341663267882,-0.230741630137041
"212",0.212,6.8186083693246,-1.49048177255627,-0.231845043397681
"213",0.213,6.85053656933321,-1.49754724049821,-0.232948550517452
"214",0.214,6.88246254223874,-1.50461303653493,-0.234052151510276
"215",0.215,6.91438628775695,-1.51167916065145,-0.235155846388362
"216",0.216,6.94630780560322,-1.51874561286306,-0.236259635165489
"217",0.217,6.97822709549315,-1.52581239319051,-0.237363517854033
"218",0.218,7.01014415714196,-1.53287950160305,-0.238467494468024
"219",0.219,7.04205899026524,-1.53994693813246,-0.239571565019464
"220",0.22,7.07397159457816,-1.54701470276748,-0.240675729522087
"221",0.221,7.10588196979595,-1.5540827955317,-0.241779987989049
"222",0.222,7.13779011563401,-1.56115121640723,-0.24288434043262
"223",0.223,7.16969603180713,-1.56821996542766,-0.243988786867407
"224",0.224,7.20159971803091,-1.57528904256297,-0.245093327304332
"225",0.225,7.23350117401992,-1.58235844785304,-0.246197961758524
"226",0.226,7.26540039948939,-1.58942818127615,-0.247302690242116
"227",0.227,7.29729739415419,-1.59649824285755,-0.248407512768388
"228",0.228,7.32919215772938,-1.6035686326035,-0.249512429349808
"229",0.229,7.36108468992963,-1.61063935046843,-0.250617440000063
"230",0.23,7.39297499046967,-1.61771039652368,-0.251722544732549
"231",0.231,7.42486305906435,-1.62478177074824,-0.252827743559849
"232",0.232,7.45674889542825,-1.63185347312253,-0.253933036495413
"233",0.233,7.48863249927611,-1.63892550370696,-0.255038423551887
"234",0.234,7.52051387032242,-1.64599786244999,-0.256143904742687
"235",0.235,7.55239300828191,-1.65307054940597,-0.257249480080057
"236",0.236,7.5842699128688,-1.6601435645095,-0.258355149578161
"237",0.237,7.61614458379746,-1.66721690784294,-0.259460913250192
"238",0.238,7.64801702078266,-1.6742905793362,-0.260566771107604
"239",0.239,7.6798872235382,-1.68136457909063,-0.261672723165603
"240",0.24,7.71175519177858,-1.68843890702087,-0.262778769436319
"241",0.241,7.74362092521809,-1.6955135631535,-0.26388490993245
"242",0.242,7.7754844235707,-1.70258854754522,-0.264991144667862
"243",0.243,7.80734568655054,-1.70966386013943,-0.266097473655543
"244",0.244,7.83920471387176,-1.71673950096725,-0.26720389690815
"245",0.245,7.87106150524852,-1.72381547001254,-0.268310414438143
"246",0.246,7.90291606039444,-1.73089176732857,-0.269417026259896
"247",0.247,7.93476837902352,-1.73796839283673,-0.270523732386123
"248",0.248,7.96661846084958,-1.74504534661158,-0.271630532829921
"249",0.249,7.99846630558637,-1.75212262865155,-0.272737427604616
"250",0.25,8.03031191294781,-1.75920023896363,-0.273844416722511
"251",0.251,8.06215528264759,-1.7662781774397,-0.274951500196644
"252",0.252,8.09399641439897,-1.77335644429158,-0.276058678041614
"253",0.253,8.1258353079158,-1.7804350394005,-0.277165950269457
"254",0.254,8.15767196291162,-1.78751396270258,-0.27827331689317
"255",0.255,8.18950637909985,-1.79459321433561,-0.279380777926096
"256",0.256,8.22133855619393,-1.80167279424845,-0.280488333381171
"257",0.257,8.25316849390712,-1.8087527024252,-0.281595983272006
"258",0.258,8.28499619195302,-1.81583293889453,-0.28270372761055
"259",0.259,8.31682165004472,-1.82291350364814,-0.283811566410561
"260",0.26,8.34864486789513,-1.8299943967161,-0.284919499686302
"261",0.261,8.38046584521778,-1.83707561812838,-0.286027527449454
"262",0.262,8.41228458172562,-1.84415716775268,-0.287135649713652
"263",0.263,8.44410107713196,-1.85123904576947,-0.288243866491086
"264",0.264,8.47591533114949,-1.85832125203302,-0.289352177795948
"265",0.265,8.50772734349115,-1.8654037866613,-0.290460583641485
"266",0.266,8.5395371138699,-1.87248664963329,-0.291569084040427
"267",0.267,8.57134464199891,-1.87956984085793,-0.292677679004722
"268",0.268,8.60314992759033,-1.88665336044599,-0.293786368549829
"269",0.269,8.63495297035745,-1.89373720835593,-0.294895152686772
"270",0.27,8.66675377001263,-1.90082138463418,-0.296004031429931
"271",0.271,8.69855232626847,-1.90790588925697,-0.297113004792426
"272",0.272,8.73034863883813,-1.91499072216504,-0.298222072785315
"273",0.273,8.76214270743345,-1.92207588345309,-0.299331235424167
"274",0.274,8.79393453176673,-1.92916137312618,-0.300440492722761
"275",0.275,8.82572411155126,-1.93624719114814,-0.301549844690989
"276",0.276,8.85751144649902,-1.94333333753374,-0.302659291343355
"277",0.277,8.88929653632209,-1.95041981220577,-0.303768832693908
"278",0.278,8.92107938073278,-1.9575066153254,-0.30487846875555
"279",0.279,8.95285997944344,-1.96459374682023,-0.305988199540817
"280",0.28,8.98463833216616,-1.9716812066326,-0.307098025063149
"281",0.281,9.01641443861339,-1.97876899487618,-0.308207945334404
"282",0.282,9.04818829849673,-1.98585711153396,-0.30931796036929
"283",0.283,9.07995991152825,-1.99294555647279,-0.310428070180697
"284",0.284,9.11172927741995,-2.00003432990394,-0.311538274781518
"285",0.285,9.14349639588381,-2.00712343165374,-0.31264857418458
"286",0.286,9.17526126663153,-2.01421286178956,-0.313758968403493
"287",0.287,9.2070238893749,-2.02130262042459,-0.314869457451356
"288",0.288,9.23878426382583,-2.02839270742675,-0.315980041340697
"289",0.289,9.27054238969551,-2.03548312281997,-0.317090720086349
"290",0.29,9.3022982666966,-2.04257386657669,-0.318201493697869
"291",0.291,9.33405189453971,-2.04966493876414,-0.319312362191703
"292",0.292,9.36580327293655,-2.05675633945816,-0.320423325580346
"293",0.293,9.39755240159892,-2.0638480684773,-0.321534383875774
"294",0.294,9.42929928023783,-2.07094012598778,-0.322645537092527
"295",0.295,9.46104390856528,-2.07803251196799,-0.323756785241589
"296",0.296,9.49278628629189,-2.0851252261928,-0.324868128338437
"297",0.297,9.52452641312864,-2.09221826905411,-0.325979566397101
"298",0.298,9.55626428878838,-2.09931164025393,-0.327091099425204
"299",0.299,9.58799991298046,-2.10640533995183,-0.328202727441946
"300",0.3,9.61973328541655,-2.11349936802024,-0.329314450458561
"301",0.301,9.65146440580858,-2.12059372455904,-0.330426268485226
"302",0.302,9.6831932738661,-2.12768840957087,-0.331538181539911
"303",0.303,9.71491988930102,-2.13478342310142,-0.332650189632473
"304",0.304,9.74664425182462,-2.14187876496719,-0.333762292774858
"305",0.305,9.77836636114582,-2.14897443532479,-0.334874490986449
"306",0.306,9.81008621697765,-2.15607043420077,-0.335986784273045
"307",0.307,9.84180381902963,-2.16316676150359,-0.337099172651752
"308",0.308,9.87351916701246,-2.1702634172859,-0.338211656135609
"309",0.309,9.90523226063732,-2.17736040149231,-0.339324234735979
"310",0.31,9.93694309961419,-2.18445771435597,-0.340436908467955
"311",0.311,9.96865168365435,-2.19155535552393,-0.341549677342177
"312",0.312,10.0003580124674,-2.19865332521738,-0.342662541374754
"313",0.313,10.0320620857643,-2.20575162343091,-0.343775500576599
"314",0.314,10.0637639032549,-2.21285025007275,-0.344888554963018
"315",0.315,10.0954634646506,-2.21994920521968,-0.346001704543477
"316",0.316,10.1271607696603,-2.22704848887103,-0.347114949335711
"317",0.317,10.1588558179953,-2.23414810106061,-0.348228289348681
"318",0.318,10.1905486093648,-2.24124804172372,-0.349341724599179
"319",0.319,10.2222391434792,-2.24834831088958,-0.35045525509926
"320",0.32,10.2539274200494,-2.25544890859138,-0.351568880859374
"321",0.321,10.2856134387851,-2.26254983465751,-0.352682601893469
"322",0.322,10.3172971993952,-2.26965108934559,-0.353796418218004
"323",0.323,10.3489787015897,-2.27675267264357,-0.354910329845911
"324",0.324,10.3806579450798,-2.28385458435909,-0.356024336785814
"325",0.325,10.4123349295749,-2.2909568245331,-0.357138439052349
"326",0.326,10.4440096547838,-2.29805939328776,-0.358252636661547
"327",0.327,10.4756821204164,-2.30516229053433,-0.359366929625733
"328",0.328,10.5073523261832,-2.31226551644231,-0.360481317955282
"329",0.329,10.5390202717931,-2.31936907083718,-0.36159580166529
"330",0.33,10.570685956955,-2.32647295366617,-0.362710380771438
"331",0.331,10.6023493813809,-2.3335771651098,-0.363825055278475
"332",0.332,10.634010544777,-2.34068170499413,-0.364939825209501
"333",0.333,10.6656694468536,-2.34778657351325,-0.366054690575047
"334",0.334,10.6973260873219,-2.3548917704687,-0.367169651382443
"335",0.335,10.728980465889,-2.36199729604309,-0.368284707650897
"336",0.336,10.7606325822654,-2.36910315020265,-0.369399859390482
"337",0.337,10.7922824361585,-2.37620933284475,-0.370515106619112
"338",0.338,10.8239300272799,-2.38331584411335,-0.371630449342574
"339",0.339,10.8555753553369,-2.3904226839058,-0.372745887578949
"340",0.34,10.8872184200391,-2.39752985218122,-0.373861421339884
"341",0.341,10.9188592210947,-2.40463734906915,-0.374977050640829
"342",0.342,10.9504977582138,-2.41174517460135,-0.376092775490889
"343",0.343,10.9821340311039,-2.41885332857113,-0.377208595907481
"344",0.344,11.0137680394741,-2.42596181117536,-0.378324511903082
"345",0.345,11.045399783035,-2.43307062239293,-0.379440523484844
"346",0.346,11.0770292614929,-2.44017976213182,-0.380556630673119
"347",0.347,11.1086564745586,-2.44728923035413,-0.381672833474625
"348",0.348,11.1402814219385,-2.45439902724152,-0.382789131908737
"349",0.349,11.171904103342,-2.46150915269607,-0.383905525986598
"350",0.35,11.203524518477,-2.46861960673237,-0.38502201572238
"351",0.351,11.2351426670537,-2.47573038935185,-0.386138601124232
"352",0.352,11.2667585487782,-2.4828415005515,-0.387255282212116
"353",0.353,11.2983721633604,-2.48995294026649,-0.388372058994256
"354",0.354,11.3299835105071,-2.49706470865993,-0.389488931488057
"355",0.355,11.3615925899286,-2.50417680563189,-0.390605899700838
"356",0.356,11.3931994013312,-2.51128923127142,-0.39172296365079
"357",0.357,11.4248039444241,-2.51840198534671,-0.39284012334819
"358",0.358,11.4564062189155,-2.52551506809802,-0.393957378805685
"359",0.359,11.4880062245116,-2.53262847956468,-0.395074730041349
"360",0.36,11.5196039609218,-2.53974221954458,-0.396192177064397
"361",0.361,11.5511994278549,-2.54685628792056,-0.397309719885086
"362",0.362,11.582792625016,-2.5539706851638,-0.398427358524718
"363",0.363,11.6143835521157,-2.56108541083572,-0.399545092988436
"364",0.364,11.6459722088604,-2.5682004651173,-0.400662923292831
"365",0.365,11.6775585949564,-2.57531584808694,-0.401780849455004
"366",0.366,11.7091427101142,-2.5824315597535,-0.402898871480285
"367",0.367,11.7407245540388,-2.58954759996963,-0.404016989388913
"368",0.368,11.7723041264404,-2.59666396866479,-0.405135203186491
"369",0.369,11.8038814270245,-2.60378066601136,-0.406253512891652
"370",0.37,11.8354564554969,-2.61089769216099,-0.407371918521975
"371",0.371,11.8670292115704,-2.61801504671359,-0.408490420076025
"372",0.372,11.8985996949468,-2.62513272998376,-0.409609017581477
"373",0.373,11.9301679053359,-2.63225074198759,-0.410727711044965
"374",0.374,11.961733842444,-2.6393690823314,-0.411846500481566
"375",0.375,11.9932975059795,-2.64648775156259,-0.412965385901729
"376",0.376,12.0248588956472,-2.65360674942804,-0.41408436732443
"377",0.377,12.0564180111565,-2.66072607575271,-0.415203444756548
"378",0.378,12.0879748522159,-2.66784573064406,-0.416322618207072
"379",0.379,12.1195294185268,-2.67496571425716,-0.41744188770421
"380",0.38,12.1510817097999,-2.6820860267354,-0.418561253250902
"381",0.381,12.1826317257417,-2.68920666757188,-0.419680714860977
"382",0.382,12.214179466059,-2.69632763701769,-0.420800272547659
"383",0.383,12.2457249304573,-2.70344893524694,-0.421919926327661
"384",0.384,12.2772681186439,-2.71057056197377,-0.423039676211907
"385",0.385,12.3088090303275,-2.71769251745104,-0.424159522208499
"386",0.386,12.3403476652114,-2.72481480157745,-0.425279464339021
"387",0.387,12.3718840230034,-2.7319374141497,-0.426399502613417
"388",0.388,12.4034181034116,-2.73906035570646,-0.427519637040537
"389",0.389,12.4349499061395,-2.74618362568161,-0.428639867641046
"390",0.39,12.4664794308938,-2.75330722449691,-0.429760194427087
"391",0.391,12.4980066773857,-2.76043115167076,-0.430880617399525
"392",0.392,12.5295316453145,-2.76755540766584,-0.432001136589112
"393",0.393,12.5610543343898,-2.77467999220774,-0.433121752000139
"394",0.394,12.5925747443184,-2.78180490557783,-0.434242463644712
"395",0.395,12.6240928748043,-2.78893014731966,-0.435363271540897
"396",0.396,12.6556087255569,-2.79605571784136,-0.436484175693288
"397",0.397,12.6871222962767,-2.80318161712864,-0.437605176129001
"398",0.398,12.7186335866756,-2.81030784499444,-0.438726272846423
"399",0.399,12.7501425964568,-2.81743440140482,-0.439847465865238
"400",0.4,12.7816493253239,-2.82456128661057,-0.440968755203884
"401",0.401,12.8131537729869,-2.83168850055119,-0.442090140865721
"402",0.402,12.8446559391491,-2.83881604284447,-0.443211622869217
"403",0.403,12.8761558235162,-2.84594391388846,-0.44433320122788
"404",0.404,12.9076534257947,-2.85307211380346,-0.445454875952614
"405",0.405,12.9391487456896,-2.8602006422889,-0.446576647058033
"406",0.406,12.9706417829058,-2.86732949944131,-0.447698514558569
"407",0.407,13.0021325371483,-2.87445868513559,-0.448820478468751
"408",0.408,13.0336210081267,-2.88158819945434,-0.449942538791419
"409",0.409,13.0651071955397,-2.88871804259776,-0.45106469555594
"410",0.41,13.0965910990984,-2.89584821411501,-0.45218694876153
"411",0.411,13.128072718507,-2.90297871480645,-0.453309298423796
"412",0.412,13.1595520534659,-2.91010954382803,-0.454431744567452
"413",0.413,13.1910291036895,-2.91724070144699,-0.455554287183301
"414",0.414,13.2225038688723,-2.92437218779061,-0.456676926310068
"415",0.415,13.2539763487247,-2.93150400290399,-0.45779966194826
"416",0.416,13.2854465429539,-2.93863614664542,-0.458922494105424
"417",0.417,13.3169144512586,-2.94576861896208,-0.460045422809674
