"","CarbonTaxLevel","CarbonTaxRevenue","CarbonTaxDeltaCarbon","CarbonTaxDeltaDD"
"134",1.34,3.61923695804802,-11.8641244101266,-0.010648120108604
"135",1.35,3.64612657127003,-11.952540792528,-0.010727540357285
"136",1.36,3.67301441484418,-12.0409553571722,-0.0108069599654922
"137",1.37,3.69990048882529,-12.1293681037827,-0.0108863789332262
"138",1.38,3.72678479326819,-12.2177790320879,-0.0109657972605629
"139",1.39,3.75366732822771,-12.3061881418123,-0.0110452149475088
"140",1.4,3.78054809375869,-12.3945954326809,-0.0111246319941001
"141",1.41,3.807427089916,-12.4830009044214,-0.0112040484003776
"142",1.42,3.8343043167545,-12.5714045567575,-0.0112834641663824
"143",1.43,3.86117977432907,-12.6598063894161,-0.0113628792921239
"144",1.44,3.8880534626946,-12.748206402123,-0.0114422937776686
"145",1.45,3.914925381906,-12.8366045946037,-0.0115217076230172
"146",1.46,3.94179553201817,-12.9250009665825,-0.011601120828231
"147",1.47,3.96866391308604,-13.0133955177887,-0.0116805333933264
"148",1.48,3.99553052516454,-13.1017882479449,-0.0117599453183446
"149",1.49,4.02239536830862,-13.1901791567784,-0.0118393566033293
"150",1.5,4.04925844257323,-13.2785682440136,-0.0119187672482954
"151",1.51,4.07611974801335,-13.3669555093788,-0.0119981772532923
"152",1.52,4.10297928468395,-13.4553409525965,-0.0120775866183413
"153",1.53,4.12983705264001,-13.5437245733947,-0.0121569953434782
"154",1.54,4.15669305193654,-13.6321063714986,-0.0122364034287571
"155",1.55,4.18354728262855,-13.7204863466345,-0.0123158108741899
"156",1.56,4.21039974477107,-13.8088644985274,-0.0123952176798025
"157",1.57,4.23725043841912,-13.8972408269025,-0.0124746238456547
"158",1.58,4.26409936362775,-13.9856153314866,-0.0125540293717654
"159",1.59,4.29094652045201,-14.0739880120062,-0.0126334342581879
"160",1.6,4.31779190894697,-14.1623588681852,-0.0127128385049342
"161",1.61,4.34463552916771,-14.2507278997505,-0.0127922421120496
"162",1.62,4.37147738116932,-14.3390951064275,-0.012871645079559
"163",1.63,4.39831746500689,-14.4274604879426,-0.0129510474075055
"164",1.64,4.42515578073553,-14.5158240440207,-0.0130304490959307
"165",1.65,4.45199232841036,-14.6041857743875,-0.0131098501448531
"166",1.66,4.47882710808653,-14.6925456787699,-0.0131892505543204
"167",1.67,4.50566011981916,-14.7809037568926,-0.0132686503243387
"168",1.68,4.53249136366342,-14.869260008482,-0.0133480494549808
"169",1.69,4.55932083967447,-14.9576144332631,-0.0134274479462647
"170",1.7,4.58614854790747,-15.0459670309637,-0.0135068457982151
"171",1.71,4.61297448841763,-15.1343178013072,-0.0135862430108812
"172",1.72,4.63979866126014,-15.2226667440196,-0.0136656395842868
"173",1.73,4.66662106649021,-15.3110138588278,-0.0137450355184745
"174",1.74,4.69344170416305,-15.3993591454578,-0.013824430813476
"175",1.75,4.7202605743339,-15.487702603634,-0.0139038254693273
"176",1.76,4.747077677058,-15.5760442330827,-0.0139832194860589
"177",1.77,4.77389301239061,-15.6643840335303,-0.0140626128637084
"178",1.78,4.80070658038697,-15.7527220047028,-0.0141420056023061
"179",1.79,4.82751838110238,-15.8410581463247,-0.0142213977019038
"180",1.8,4.85432841459212,-15.9293924581221,-0.0143007891624962
"181",1.81,4.88113668091147,-16.0177249398217,-0.0143801799841721
"182",1.82,4.90794318011576,-16.1060555911482,-0.0144595701669172
"183",1.83,4.9347479122603,-16.1943844118284,-0.014538959710804
"184",1.84,4.96155087740041,-16.2827114015876,-0.0146183486158417
"185",1.85,4.98835207559145,-16.3710365601509,-0.0146977368820793
"186",1.86,5.01515150688875,-16.4593598872444,-0.0147771245095226
"187",1.87,5.04194917134769,-16.5476813825962,-0.0148565114982548
"188",1.88,5.06874506902363,-16.6360010459289,-0.0149358978482868
"189",1.89,5.09553919997197,-16.7243188769696,-0.0150152835596457
"190",1.9,5.12233156424809,-16.8126348754436,-0.0150946686323709
"191",1.91,5.1491221619074,-16.9009490410782,-0.0151740530665061
"192",1.92,5.17591099300532,-16.9892613735969,-0.0152534368620706
"193",1.93,5.20269805759728,-17.0775718727273,-0.0153328200191167
"194",1.94,5.22948335573872,-17.1658805381951,-0.0154122025376695
"195",1.95,5.25626688748508,-17.2541873697253,-0.0154915844177573
"196",1.96,5.28304865289184,-17.3424923670436,-0.0155709656594338
"197",1.97,5.30982865201446,-17.4307955298759,-0.0156503462627187
"198",1.98,5.33660688490842,-17.5190968579491,-0.0157297262276474
"199",1.99,5.36338335162922,-17.6073963509874,-0.0158091055542626
"200",2,5.39015805223236,-17.6956940087183,-0.015888484242584
"201",2.01,5.41693098677336,-17.7839898308661,-0.0159678622926751
"202",2.02,5.44370215530775,-17.8722838171577,-0.016047239704541
"203",2.03,5.47047155789107,-17.9605759673172,-0.0161266164782362
"204",2.04,5.49723919457886,-18.0488662810725,-0.0162059926137936
"205",2.05,5.52400506542669,-18.137154758149,-0.0162853681112348
"206",2.06,5.55076917049012,-18.2254413982718,-0.0163647429706186
"207",2.07,5.57753150982474,-18.313726201166,-0.0164441171919484
"208",2.08,5.60429208348614,-18.4020091665585,-0.016523490775272
"209",2.09,5.63105089152993,-18.4902902941765,-0.016602863720662
"210",2.1,5.65780793401171,-18.5785695837432,-0.0166822360280928
"211",2.11,5.68456321098713,-18.6668470349855,-0.0167616076976405
"212",2.12,5.7113167225118,-18.7551226476289,-0.0168409787293258
"213",2.13,5.73806846864139,-18.8433964213997,-0.0169203491231831
"214",2.14,5.76481844943154,-18.9316683560236,-0.0169997188792438
"215",2.15,5.79156666493794,-19.0199384512263,-0.0170790879975568
"216",2.16,5.81831311521625,-19.1082067067333,-0.0171584564781509
"217",2.17,5.84505780032218,-19.1964731222715,-0.0172378243210518
"218",2.18,5.87180072031142,-19.2847376975656,-0.0173171915263251
"219",2.19,5.89854187523969,-19.3730004323425,-0.0173965580939677
"220",2.2,5.92528126516272,-19.4612613263261,-0.0174759240240341
"221",2.21,5.95201889013623,-19.549520379244,-0.0175552893165632
"222",2.22,5.97875475021598,-19.6377775908218,-0.0176346539715851
"223",2.23,6.00548884545773,-19.7260329607846,-0.0177140179891341
"224",2.24,6.03222117591723,-19.8142864888592,-0.0177933813692422
"225",2.25,6.05895174165028,-19.9025381747705,-0.0178727441119565
"226",2.26,6.08568054271266,-19.9907880182434,-0.0179521062172953
"227",2.27,6.11240757916018,-20.0790360190067,-0.0180314676853152
"228",2.28,6.13913285104864,-20.1672821767847,-0.0181108285160343
"229",2.29,6.16585635843387,-20.2555264913029,-0.0181901887095057
"230",2.3,6.19257810137171,-20.3437689622866,-0.018269548265748
"231",2.31,6.219298079918,-20.432009589463,-0.0183489071847988
"232",2.32,6.24601629412859,-20.5202483725563,-0.0184282654667027
"233",2.33,6.27273274405936,-20.6084853112939,-0.0185076231114838
"234",2.34,6.29944742976619,-20.696720405401,-0.0185869801191892
"235",2.35,6.32616035130495,-20.784953654604,-0.0186663364898458
"236",2.36,6.35287150873156,-20.8731850586275,-0.0187456922235115
"237",2.37,6.37958090210192,-20.9614146171987,-0.0188250473201766
"238",2.38,6.40628853147196,-21.0496423300429,-0.0189044017799341
"239",2.39,6.43299439689761,-21.1378681968859,-0.0189837556027678
"240",2.4,6.45969849843481,-21.2260922174523,-0.0190631087887452
"241",2.41,6.48640083613952,-21.3143143914712,-0.0191424613378924
"242",2.42,6.51310141006771,-21.4025347186655,-0.0192218132502429
"243",2.43,6.53980022027535,-21.4907531987615,-0.019301164525833
"244",2.44,6.56649726681844,-21.5789698314861,-0.0193805151647019
"245",2.45,6.59319254975296,-21.6671846165632,-0.0194598651668814
"246",2.46,6.61988606913493,-21.7553975537223,-0.0195392145324081
"247",2.47,6.64657782502038,-21.843608642685,-0.0196185632613265
"248",2.48,6.67326781746533,-21.9318178831799,-0.0196979113536629
"249",2.49,6.69995604652582,-22.0200252749333,-0.0197772588094603
"250",2.5,6.72664251225792,-22.1082308176672,-0.0198566056287494
"251",2.51,6.75332721471768,-22.1964345111125,-0.0199359518115801
"252",2.52,6.78001015396118,-22.284636354992,-0.0200152973579492
"253",2.53,6.80669133004451,-22.3728363490316,-0.0200946422679267
"254",2.54,6.83337074302377,-22.461034492958,-0.0201739865415475
"255",2.55,6.86004839295507,-22.5492307864968,-0.0202533301788377
"256",2.56,6.88672427989452,-22.6374252293747,-0.0203326731798491
"257",2.57,6.91339840389826,-22.7256178213162,-0.0204120155446013
"258",2.58,6.94007076502242,-22.8138085620482,-0.0204913572731297
"259",2.59,6.96674136332317,-22.9019974512965,-0.0205706983654703
"260",2.6,6.99341019885666,-22.9901844887855,-0.0206500388216674
"261",2.61,7.02007727167908,-23.0783696742414,-0.020729378641762
"262",2.62,7.0467425818466,-23.1665530073923,-0.0208087178257781
"263",2.63,7.07340612941542,-23.2547344879631,-0.0208880563737663
"264",2.64,7.10006791444175,-23.3429141156779,-0.0209673942857365
"265",2.65,7.12672793698181,-23.4310918902644,-0.0210467315617509
"266",2.66,7.15338619709183,-23.5192678114484,-0.0211260682018408
"267",2.67,7.18004269482805,-23.6074418789548,-0.0212054042060257
"268",2.68,7.20669743024671,-23.6956140925112,-0.0212847395743645
"269",2.69,7.2333504034041,-23.7837844518411,-0.021364074306888
"270",2.7,7.26000161435646,-23.8719529566716,-0.0214434084036221
"271",2.71,7.2866510631601,-23.9601196067295,-0.0215227418645864
"272",2.72,7.31329874987131,-24.0482844017396,-0.0216020746898616
"273",2.73,7.33994467454639,-24.136447341428,-0.0216814068794693
"274",2.74,7.36658883724166,-24.22460842552,-0.0217607384334178
"275",2.75,7.39323123801345,-24.3127676537434,-0.0218400693517963
"276",2.76,7.4198718769181,-24.4009250258205,-0.021919399634597
"277",2.77,7.44651075401196,-24.4890805414813,-0.0219987292818545
"278",2.78,7.47314786935138,-24.5772342004493,-0.0220780582936141
"279",2.79,7.49978322299275,-24.6653860024508,-0.0221573866699429
"280",2.8,7.52641681499245,-24.7535359472129,-0.0222367144108565
"281",2.81,7.55304864540687,-24.8416840344593,-0.0223160415163727
"282",2.82,7.57967871429241,-24.9298302639179,-0.0223953679865384
"283",2.83,7.60630702170549,-25.0179746353137,-0.022474693821408
"284",2.84,7.63293356770254,-25.106117148372,-0.0225540190209936
"285",2.85,7.65955835234,-25.1942578028205,-0.0226333435853613
"286",2.86,7.68618137567431,-25.2823965983832,-0.0227126675145111
"287",2.87,7.71280263776194,-25.370533534787,-0.0227919908084988
"288",2.88,7.73942213865937,-25.4586686117574,-0.022871313467362
"289",2.89,7.76603987842305,-25.546801829022,-0.0229506354911457
"290",2.9,7.7926558571095,-25.6349331863038,-0.0230299568798711
"291",2.91,7.81927007477521,-25.7230626833316,-0.0231092776335784
"292",2.92,7.84588253147671,-25.8111903198286,-0.0231885977523274
"293",2.93,7.87249322727051,-25.8993160955224,-0.0232679172361105
"294",2.94,7.89910216221316,-25.9874400101387,-0.0233472360849866
"295",2.95,7.9257093363612,-26.0755620634039,-0.0234265542989904
"296",2.96,7.95231474977119,-26.1636822550422,-0.0235058718781856
"297",2.97,7.9789184024997,-26.2518005847815,-0.0235851888225745
"298",2.98,8.00552029460331,-26.3399170523473,-0.0236645051322311
"299",2.99,8.03212042613861,-26.4280316574645,-0.0237438208071249
"300",3,8.05871879716221,-26.5161443998604,-0.023823135847362
"301",3.01,8.08531540773072,-26.6042552792596,-0.0239024502529346
"302",3.02,8.11191025790076,-26.6923642953891,-0.023981764023909
"303",3.03,8.13850334772897,-26.7804714479742,-0.0240610771603001
"304",3.04,8.165094677272,-26.8685767367408,-0.0241403896621659
"305",3.05,8.1916842465865,-26.9566801614159,-0.0242197015295408
"306",3.06,8.21827205572915,-27.0447817217236,-0.0242990127624197
"307",3.07,8.24485810475661,-27.1328814173914,-0.0243783233609093
"308",3.08,8.27144239372559,-27.220979248144,-0.0244576333249927
"309",3.09,8.29802492269278,-27.3090752137097,-0.0245369426547396
"310",3.1,8.3246056917149,-27.3971693138119,-0.024616251350164
"311",3.11,8.35118470084867,-27.4852615481775,-0.0246955594113051
"312",3.12,8.37776195015082,-27.5733519165323,-0.0247748668382164
"313",3.13,8.40433743967809,-27.661440418603,-0.0248541736309349
"314",3.14,8.43091116948726,-27.7495270541164,-0.0249334797894519
"315",3.15,8.45748313963508,-27.8376118227939,-0.0250127853138914
"316",3.16,8.48405335017833,-27.925694724367,-0.025092090204189
"317",3.17,8.51062180117379,-28.0137757585586,-0.0251713944604808
"318",3.18,8.53718849267828,-28.1018549250949,-0.0252506980827329
"319",3.19,8.56375342474861,-28.1899322237025,-0.0253300010710079
"320",3.2,8.59031659744158,-28.2780076541072,-0.0254093034253448
"321",3.21,8.61687801081404,-28.3660812160357,-0.0254886051457769
"322",3.22,8.64343766492283,-28.4541529092125,-0.0255679062323451
"323",3.23,8.66999555982481,-28.5422227333653,-0.0256472066850791
"324",3.24,8.69655169557683,-28.6302906882188,-0.0257265065040236
"325",3.25,8.72310607223579,-28.7183567734991,-0.0258058056892206
"326",3.26,8.74965868985856,-28.8064209889327,-0.0258851042406735
"327",3.27,8.77620954850205,-28.8944833342445,-0.0259644021584977
"328",3.28,8.80275864822316,-28.982543809162,-0.0260436994426426
"329",3.29,8.82930598907882,-29.0706024134098,-0.0261229960931894
"330",3.3,8.85585157112595,-29.1586591467157,-0.0262022921101737
"331",3.31,8.88239539442151,-29.2467140088037,-0.0262815874936242
"332",3.32,8.90893745902244,-29.3347669994004,-0.0263608822435838
"333",3.33,8.93547776498571,-29.4228181182332,-0.0264401763600902
"334",3.34,8.9620163123683,-29.5108673650256,-0.0265194698431772
"335",3.35,8.98855310122718,-29.5989147395058,-0.0265987626928781
"336",3.36,9.01508813161936,-29.6869602413993,-0.0266780549092493
"337",3.37,9.04162140360185,-29.775003870431,-0.0267573464923143
"338",3.38,9.06815291723167,-29.8630456263272,-0.0268366374421124
"339",3.39,9.09468267256584,-29.951085508817,-0.0269159277586831
"340",3.4,9.12121066966142,-30.0391235176211,-0.0269952174420623
"341",3.41,9.14773690857544,-30.1271596524698,-0.0270745064922749
"342",3.42,9.17426138936498,-30.2151939130858,-0.0271537949093743
"343",3.43,9.2007841120871,-30.3032262991991,-0.0272330826934203
"344",3.44,9.2273050767989,-30.391256810533,-0.0273123698444062
"345",3.45,9.25382428355747,-30.4792854468136,-0.0273916563623941
"346",3.46,9.28034173241992,-30.5673122077646,-0.0274709422474346
"347",3.47,9.30685742344336,-30.6553370931192,-0.0275502274995241
"348",3.48,9.33337135668493,-30.7433601025967,-0.0276295121187454
"349",3.49,9.35988353220176,-30.8313812359273,-0.0277087961050988
"350",3.5,9.38639395005101,-30.9194004928337,-0.0277880794586379
"351",3.51,9.41290261028984,-31.007417873043,-0.0278673621794342
"352",3.52,9.43940951297542,-31.0954333762813,-0.0279466442674707
"353",3.53,9.46591465816492,-31.1834470022766,-0.0280259257228101
"354",3.54,9.49241804591557,-31.2714587507525,-0.0281052065454781
"355",3.55,9.51891967628454,-31.3594686214373,-0.0281844867355164
"356",3.56,9.54541954932907,-31.4474766140547,-0.0282637662930037
"357",3.57,9.57191766510639,-31.5354827283287,-0.0283430452179063
"358",3.58,9.59841402367372,-31.6234869639919,-0.028422323510342
"359",3.59,9.62490862508831,-31.7114893207667,-0.0285016011702852
"360",3.6,9.65140146940745,-31.7994897983771,-0.0285808781977654
"361",3.61,9.67789255668838,-31.8874883965523,-0.0286601545929112
"362",3.62,9.70438188698839,-31.9754851150191,-0.028739430355636
"363",3.63,9.73086946036479,-32.0634799535001,-0.0288187054860871
"364",3.64,9.75735527687486,-32.1514729117242,-0.0288979799842536
"365",3.65,9.78383933657594,-32.2394639894139,-0.0289772538501409
"366",3.66,9.81032163952533,-32.3274531863005,-0.0290565270839
"367",3.67,9.8368021857804,-32.4154405021041,-0.0291357996854142
"368",3.68,9.86328097539846,-32.5034259365581,-0.0292150716548333
"369",3.69,9.88975800843689,-32.5914094893844,-0.029294342992178
"370",3.7,9.91623328495307,-32.6793911603081,-0.0293736136974907
"371",3.71,9.94270680500438,-32.7673709490535,-0.0294528837707208
"372",3.72,9.96917856864819,-32.8553488553522,-0.0295321532119886
"373",3.73,9.99564857594192,-32.9433248789272,-0.0296114220213586
"374",3.74,10.022116826943,-33.0312990195054,-0.0296906901988432
"375",3.75,10.0485833217088,-33.1192712768125,-0.0297699577444351
"376",3.76,10.0750480602968,-33.2072416505736,-0.0298492246582237
"377",3.77,10.1015110427645,-33.2952101405148,-0.0299284909402019
"378",3.78,10.1279722691692,-33.3831767463654,-0.0300077565904456
"379",3.79,10.1544317395685,-33.4711414678501,-0.0300870216090024
"380",3.8,10.1808894540199,-33.5591043046923,-0.0301662859958613
"381",3.81,10.2073454125808,-33.6470652566184,-0.0302455497511294
"382",3.82,10.2337996153087,-33.7350243233577,-0.0303248128748064
"383",3.83,10.2602520622612,-33.8229815046372,-0.0304040753669206
"384",3.84,10.2867027534957,-33.9109368001785,-0.0304833372274862
"385",3.85,10.3131516890699,-33.9988902097072,-0.0305625984566168
"386",3.86,10.3395988690413,-34.0868417329554,-0.0306418590543095
"387",3.87,10.3660442934673,-34.1747913696445,-0.0307211190206107
"388",3.88,10.3924879624056,-34.262739119503,-0.0308003783555425
"389",3.89,10.4189298759138,-34.3506849822569,-0.0308796370591441
"390",3.9,10.4453700340494,-34.438628957626,-0.0309588951314931
"391",3.91,10.4718084368701,-34.5265710453477,-0.031038152572565
"392",3.92,10.4982450844334,-34.6145112451414,-0.0311174093824663
"393",3.93,10.5246799767971,-34.7024495567301,-0.0311966655611574
"394",3.94,10.5511131140186,-34.7903859798488,-0.0312759211087871
"395",3.95,10.5775444961557,-34.8783205142168,-0.0313551760252715
"396",3.96,10.603974123266,-34.9662531595601,-0.0314344303107059
"397",3.97,10.6304019954072,-35.0541839156109,-0.0315136839651745
"398",3.98,10.656828112637,-35.1421127820889,-0.0315929369886073
"399",3.99,10.683252475013,-35.230039758724,-0.031672189381192
"400",4,10.7096750825929,-35.3179648452398,-0.0317514411428231
"401",4.01,10.7360959354345,-35.4058880413647,-0.0318306922736309
"402",4.02,10.7625150335955,-35.4938093468221,-0.0319099427736153
"403",4.03,10.7889323771336,-35.5817287613425,-0.0319891926427925
"404",4.04,10.8153479661065,-35.6696462846476,-0.0320684418812784
"405",4.05,10.8417618005721,-35.7575619164656,-0.0321476904890522
"406",4.06,10.868173880588,-35.8454756565243,-0.0322269384661708
"407",4.07,10.8945842062121,-35.9333875045472,-0.0323061858126092
"408",4.08,10.9209927775021,-36.0212974602617,-0.0323854325285258
"409",4.09,10.9473995945158,-36.1092055233937,-0.032464678613933
"410",4.1,10.9738046573111,-36.1971116936701,-0.0325439240687576
