"","SlaughterTaxLevel","SlaughterTaxRevenue","SlaughterTaxDeltaCarbon","SlaughterTaxDeltaDD"
"54",0.054,1.74650089881557,-0.112985511639977,-0.0524828311884178
"55",0.055,1.77878996436208,-0.115073826406785,-0.0534563528395562
"56",0.056,1.81107707956958,-0.117161994069534,-0.0544299333426358
"57",0.057,1.8433622442614,-0.119250014557508,-0.0554035726996924
"58",0.058,1.87564545826086,-0.121337887802767,-0.0563772709127647
"59",0.059,1.90792672139126,-0.123425613733559,-0.0573510279838887
"60",0.06,1.94020603347592,-0.125513192279016,-0.0583248439150384
"61",0.061,1.97248339433813,-0.127600623370611,-0.0592987187082883
"62",0.062,2.00475880380118,-0.129687906937932,-0.0602726523656419
"63",0.063,2.03703226168835,-0.13177504290951,-0.0612466448890897
"64",0.064,2.06930376782292,-0.133862031215486,-0.0622206962806636
"65",0.065,2.10157332202814,-0.135948871785772,-0.0631948065423925
"66",0.066,2.13384092412727,-0.138035564550506,-0.0641689756762518
"67",0.067,2.16610657394357,-0.140122109439147,-0.0651432036842622
"68",0.068,2.19837027130028,-0.14220850638057,-0.0661174905684352
"69",0.069,2.23063201602063,-0.144294755305935,-0.067091836330755
"70",0.07,2.26289180792784,-0.146380856143651,-0.068066240973236
"71",0.071,2.29514964684513,-0.148466808823088,-0.0690407044978734
"72",0.072,2.32740553259571,-0.150552613275238,-0.0700152269066522
"73",0.073,2.35965946500279,-0.152638269427683,-0.0709898082015856
"74",0.074,2.39191144388955,-0.154723777210677,-0.0719644483846383
"75",0.075,2.42416146907919,-0.156809136555111,-0.0729391474578047
"76",0.076,2.45640954039489,-0.158894347389065,-0.0739139054230801
"77",0.077,2.48865565765981,-0.160979409642124,-0.074888722282446
"78",0.078,2.52089982069712,-0.163064323244441,-0.0758635980378749
"79",0.079,2.55314202932997,-0.165149088124963,-0.0768385326913397
"80",0.08,2.58538228338151,-0.167233704211867,-0.0778135262448388
"81",0.081,2.61762058267489,-0.169318171436956,-0.0787885787003129
"82",0.082,2.64985692703322,-0.171402489727441,-0.0797636900597756
"83",0.083,2.68209131627965,-0.173486659012738,-0.0807388603251536
"84",0.084,2.71432375023729,-0.175570679224663,-0.0817140894984358
"85",0.085,2.74655422872923,-0.177654550289688,-0.0826893775815781
"86",0.086,2.7787827515786,-0.179738272138266,-0.0836647245765436
"87",0.087,2.81100931860847,-0.181821844699684,-0.0846401304853107
"88",0.088,2.84323392964195,-0.183905267903285,-0.0856155953098076
"89",0.089,2.87545658450209,-0.185988541677688,-0.0865911190519891
"90",0.09,2.90767728301199,-0.188071665951753,-0.0875667017138451
"91",0.091,2.9398960249947,-0.19015464065518,-0.0885423432972757
"92",0.092,2.97211281027327,-0.192237465718776,-0.089518043804267
"93",0.093,3.00432763867076,-0.194320141068275,-0.0904938032367285
"94",0.094,3.03654051001021,-0.196402666635421,-0.0914696215966246
"95",0.095,3.06875142411464,-0.198485042347471,-0.0924454988858995
"96",0.096,3.1009603808071,-0.200567268134577,-0.0934214351064768
"97",0.097,3.13316737991058,-0.202649343925657,-0.0943974302603179
"98",0.098,3.16537242124811,-0.204731269649784,-0.0953734843493231
"99",0.099,3.19757550464269,-0.206813045236132,-0.0963495973754335
"100",0.1,3.22977662991732,-0.208894670612196,-0.097325769340581
"101",0.101,3.26197579689497,-0.210976145709466,-0.0983020002466918
"102",0.102,3.29417300539864,-0.213057470454075,-0.0992782900956994
"103",0.103,3.3263682552513,-0.215138644776488,-0.100254638889491
"104",0.104,3.35856154627591,-0.217219668605352,-0.101231046630024
"105",0.105,3.39075287829543,-0.219300541869629,-0.102207513319205
"106",0.106,3.42294225113281,-0.221381264497069,-0.10318403895892
"107",0.107,3.455129664611,-0.22346183641838,-0.104160623551118
"108",0.108,3.48731511855293,-0.225542257561173,-0.105137267097683
"109",0.109,3.51949861278154,-0.227622527853399,-0.106113969600528
"110",0.11,3.55168014711974,-0.229702647226048,-0.107090731061557
"111",0.111,3.58385972139045,-0.231782615605852,-0.108067551482692
"112",0.112,3.61603733541657,-0.233862432922052,-0.109044430865793
"113",0.113,3.64821298902101,-0.235942099103966,-0.110021369212785
"114",0.114,3.68038668202665,-0.238021614079642,-0.110998366525565
"115",0.115,3.71255841425639,-0.240100977777274,-0.111975422805999
"116",0.116,3.7447281855331,-0.242180190126319,-0.112952538056012
"117",0.117,3.77689599567964,-0.244259251055126,-0.113929712277472
"118",0.118,3.8090618445189,-0.246338160491987,-0.114906945472236
"119",0.119,3.84122573187371,-0.248416918365976,-0.115884237642222
"120",0.12,3.87338765756693,-0.250495524605967,-0.116861588789315
"121",0.121,3.9055476214214,-0.252573979138717,-0.117838998915384
"122",0.122,3.93770562325995,-0.254652281893343,-0.118816468022297
"123",0.123,3.96986166290542,-0.256730432798605,-0.119793996111916
"124",0.124,4.00201574018062,-0.258808431784686,-0.120771583186127
"125",0.125,4.03416785490836,-0.260886278776738,-0.121749229246817
"126",0.126,4.06631800691146,-0.26296397370632,-0.122726934295795
"127",0.127,4.0984661960127,-0.265041516499252,-0.123704698334979
"128",0.128,4.13061242203488,-0.267118907083656,-0.124682521366204
"129",0.129,4.16275668480079,-0.269196145390836,-0.125660403391341
"130",0.13,4.1948989841332,-0.271273231346413,-0.126638344412226
"131",0.131,4.22703931985487,-0.273350164880313,-0.127616344430752
"132",0.132,4.25917769178858,-0.275426945918895,-0.12859440344871
"133",0.133,4.29131409975709,-0.277503574393208,-0.129572521467983
"134",0.134,4.32344854358312,-0.279580050229626,-0.130550698490436
"135",0.135,4.35558102308944,-0.281656373355545,-0.131528934517859
"136",0.136,4.38771153809878,-0.283732543700722,-0.132507229552148
"137",0.137,4.41984008843385,-0.285808561192411,-0.133485583595093
"138",0.138,4.45196667391739,-0.287884425758065,-0.134463996648578
"139",0.139,4.48409129437211,-0.289960137327753,-0.135442468714403
"140",0.14,4.5162139496207,-0.292035695828474,-0.136420999794418
"141",0.141,4.54833463948589,-0.294111101188307,-0.137399589890408
"142",0.142,4.58045336379034,-0.296186353336225,-0.138378239004277
"143",0.143,4.61257012235676,-0.298261452197721,-0.139356947137787
"144",0.144,4.64468491500782,-0.300336397702637,-0.140335714292761
"145",0.145,4.67679774156618,-0.302411189778724,-0.141314540471089
"146",0.146,4.70890860185453,-0.304485828355126,-0.14229342567449
"147",0.147,4.74101749569551,-0.306560313357892,-0.143272369904821
"148",0.148,4.77312442291178,-0.308634644714189,-0.144251373163884
"149",0.149,4.80522938332597,-0.310708822356489,-0.145230435453518
"150",0.15,4.83733237676074,-0.312782846207639,-0.146209556775482
"151",0.151,4.8694334030387,-0.314856716196232,-0.147188737131624
"152",0.152,4.90153246198248,-0.316930432251866,-0.148167976523751
"153",0.153,4.9336295534147,-0.319003994301696,-0.149147274953608
"154",0.154,4.96572467715797,-0.321077402275861,-0.150126632423039
"155",0.155,4.99781783303489,-0.323150656098605,-0.151106048933777
"156",0.156,5.02990902086806,-0.325223755698957,-0.152085524487734
"157",0.157,5.06199824048007,-0.327296701002311,-0.153065059086517
"158",0.158,5.0940854916935,-0.329369491938635,-0.154044652732108
"159",0.159,5.12617077433092,-0.331442128436663,-0.155024305426153
"160",0.16,5.15825408821492,-0.333514610422256,-0.156004017170487
"161",0.161,5.19033543316803,-0.335586937823905,-0.156983787966932
"162",0.162,5.22241480901284,-0.337659110568936,-0.157963617817181
"163",0.163,5.25449221557188,-0.33973112858493,-0.158943506723047
"164",0.164,5.2865676526677,-0.341802991798929,-0.159923454686293
"165",0.165,5.31864112012283,-0.343874700138187,-0.16090346170869
"166",0.166,5.3507126177598,-0.3459462535303,-0.161883527792036
"167",0.167,5.38278214540115,-0.348017651907355,-0.162863652938009
"168",0.168,5.41484970286936,-0.350088895191959,-0.163843837148483
"169",0.169,5.44691528998698,-0.352159983310955,-0.164824080425101
"170",0.17,5.47897890657648,-0.354230916191696,-0.165804382769747
"171",0.171,5.51104055246036,-0.35630169376455,-0.166784744184118
"172",0.172,5.54310022746114,-0.358372315953844,-0.167765164669896
"173",0.173,5.57515793140126,-0.360442782691706,-0.168745644228968
"174",0.174,5.60721366410323,-0.362513093902265,-0.169726182862959
"175",0.175,5.63926742538951,-0.364583249507533,-0.170706780573682
"176",0.176,5.67131921508257,-0.366653249446827,-0.171687437362767
"177",0.177,5.70336903300485,-0.368723093639645,-0.172668153232088
"178",0.178,5.73541687897879,-0.370792782011833,-0.173648928183441
"179",0.179,5.76746275282688,-0.372862314495336,-0.174629762218316
"180",0.18,5.79950665437152,-0.374931691010872,-0.175610655338615
"181",0.181,5.83154858343515,-0.377000911493198,-0.176591607546045
"182",0.182,5.86358853984021,-0.379069975867097,-0.177572618842268
"183",0.183,5.89562652340908,-0.381138884061144,-0.178553689229114
"184",0.184,5.9276625339642,-0.383207635997209,-0.179534818708289
"185",0.185,5.95969657132798,-0.385276231600557,-0.18051600728143
"186",0.186,5.9917286353228,-0.387344670808673,-0.181497254950287
"187",0.187,6.02375872577106,-0.3894129535433,-0.182478561716609
"188",0.188,6.05578684249516,-0.391481079727399,-0.183459927582027
"189",0.189,6.08781298531744,-0.393549049294705,-0.184441352548413
"190",0.19,6.11983715406033,-0.395616862166307,-0.185422836617268
"191",0.191,6.15185934854616,-0.397684518277188,-0.186404379790366
"192",0.192,6.18387956859729,-0.399752017543292,-0.187385982069514
"193",0.193,6.2158978140361,-0.401819359898852,-0.188367643456245
"194",0.194,6.24791408468487,-0.403886545270652,-0.189349363952563
"195",0.195,6.27992838036604,-0.405953573586643,-0.190331143559694
"196",0.196,6.31194070090188,-0.408020444765825,-0.191312982279639
"197",0.197,6.34395104611472,-0.41008715874365,-0.192294880114126
"198",0.198,6.37595941582692,-0.412153715438123,-0.193276837064619
"199",0.199,6.40796580986077,-0.414220114783348,-0.194258853132969
"200",0.2,6.4399702280386,-0.416286356709051,-0.195240928320753
"201",0.201,6.47197267018268,-0.418352441136108,-0.196223062629746
"202",0.202,6.50397313611535,-0.420418367988134,-0.197205256061515
"203",0.203,6.53597162565885,-0.422484137204322,-0.198187508617902
"204",0.204,6.56796813863551,-0.424549748694432,-0.199169820300458
"205",0.205,6.59996267486758,-0.426615202399489,-0.200152191110921
"206",0.206,6.63195523417739,-0.428680498234812,-0.201134621050693
"207",0.207,6.66394581638713,-0.430745636135413,-0.20211711012178
"208",0.208,6.69593442131911,-0.432810616024881,-0.203099658325716
"209",0.209,6.72792104879557,-0.434875437829135,-0.204082265664138
"210",0.21,6.75990569863876,-0.436940101472459,-0.205064932138672
"211",0.211,6.79188837067092,-0.43900460688522,-0.206047657751082
"212",0.212,6.82386906471429,-0.441068954002432,-0.207030442502911
"213",0.213,6.85584778059111,-0.443133142736855,-0.208013286395847
"214",0.214,6.88782451812359,-0.445197173010712,-0.208996189431533
"215",0.215,6.91979927713395,-0.447261044764915,-0.209979151611655
"216",0.216,6.9517720574444,-0.449324757927641,-0.210962172937818
"217",0.217,6.98374285887718,-0.451388312405626,-0.211945253411508
"218",0.218,7.01571168125446,-0.453451708145423,-0.212928393034567
"219",0.219,7.04767852439841,-0.455514945053835,-0.213911591808662
"220",0.22,7.07964338813129,-0.45757802308384,-0.214894849735134
"221",0.221,7.11160627227522,-0.459640942138492,-0.215878166815887
"222",0.222,7.14356717665243,-0.46170370215529,-0.21686154305235
"223",0.223,7.17552610108503,-0.463766303049653,-0.217844978446345
"224",0.224,7.20748304539519,-0.465828744755711,-0.218828472999497
"225",0.225,7.2394380094051,-0.467891027202825,-0.21981202671327
"226",0.226,7.27139099293691,-0.46995315031765,-0.220795639589339
"227",0.227,7.30334199581278,-0.47201511402227,-0.221779311629235
"228",0.228,7.33529101785484,-0.474076918233806,-0.222763042834621
"229",0.229,7.36723805888521,-0.476138562897063,-0.223746833207153
"230",0.23,7.39918311872603,-0.478200047923451,-0.224730682748394
"231",0.231,7.43112619719943,-0.480261373240523,-0.225714591459925
"232",0.232,7.46306729412753,-0.482322538780636,-0.226698559343358
"233",0.233,7.49500640933244,-0.48438354446823,-0.227682586400241
"234",0.234,7.5269435426362,-0.486444390232492,-0.228666672632544
"235",0.235,7.55887869386106,-0.488505075985216,-0.229650818041119
"236",0.236,7.59081186282902,-0.490565601667072,-0.230635022628072
"237",0.237,7.62274304936211,-0.492625967205143,-0.231619286395132
"238",0.238,7.65467225328255,-0.494686172508011,-0.23260360934337
"239",0.239,7.68659947441235,-0.496746217522727,-0.233587991474595
"240",0.24,7.71852471257354,-0.498806102156635,-0.234572432790668
"241",0.241,7.75044796758827,-0.500865826352808,-0.235556933292691
"242",0.242,7.78236923927854,-0.50292539001876,-0.236541492982584
"243",0.243,7.81428852746642,-0.504984793100817,-0.2375261118618
"244",0.244,7.84620583197399,-0.507044035502474,-0.238510789931796
"245",0.245,7.87812115262321,-0.509103117167598,-0.239495527194509
"246",0.246,7.91003448923623,-0.511162038019222,-0.240480323651018
"247",0.247,7.94194584163501,-0.513220797975791,-0.241465179303143
"248",0.248,7.97385520964157,-0.515279396959087,-0.242450094152556
"249",0.249,8.00576259307802,-0.517337834908574,-0.243435068200404
"250",0.25,8.03766799176628,-0.519396111742537,-0.244420101448606
"251",0.251,8.06957140552841,-0.521454227387267,-0.245405193898562
"252",0.252,8.1014728341864,-0.523512181775217,-0.246390345551802
"253",0.253,8.1333722775623,-0.525569974806061,-0.247375556409789
"254",0.254,8.16526973547803,-0.527627606436766,-0.248360826474251
"255",0.255,8.19716520775561,-0.529685076589814,-0.249346155746615
"256",0.256,8.22905869421697,-0.531742385172294,-0.250331544228678
"257",0.257,8.26095019468419,-0.533799532118337,-0.251316991921539
"258",0.258,8.29283970897911,-0.535856517349956,-0.252302498827279
"259",0.259,8.32472723692387,-0.537913340817013,-0.253288064946683
"260",0.26,8.35661277834035,-0.539970002402725,-0.254273690281623
"261",0.261,8.3884963330504,-0.542026502059699,-0.25525937483403
"262",0.262,8.42037790087614,-0.54408283971749,-0.256245118604798
"263",0.263,8.45225748163936,-0.546139015277305,-0.257230921596006
"264",0.264,8.48413507516216,-0.54819502868763,-0.258216783808583
"265",0.265,8.51601068126631,-0.550250879862617,-0.259202705244653
"266",0.266,8.54788429977384,-0.552306568739255,-0.260188685905321
"267",0.267,8.57975593050673,-0.554362095209981,-0.261174725791908
"268",0.268,8.6116255732868,-0.556417459241317,-0.262160824906271
"269",0.269,8.64349322793595,-0.558472660737408,-0.263146983249977
"270",0.27,8.67535889427608,-0.560527699630043,-0.26413320082454
"271",0.271,8.70722257212928,-0.562582575848637,-0.265119477630778
"272",0.272,8.73908426131714,-0.564637289302652,-0.266105813671313
"273",0.273,8.77094396166182,-0.56669183991761,-0.267092208946619
"274",0.274,8.80280167298512,-0.568746227643786,-0.26807866345854
"275",0.275,8.83465739510891,-0.570800452359393,-0.2690651772086
"276",0.276,8.86651112785504,-0.572854514040401,-0.270051750198355
"277",0.277,8.89836287104532,-0.574908412601459,-0.271038382429532
"278",0.278,8.93021262450184,-0.576962147933429,-0.272025073902787
"279",0.279,8.96206038804626,-0.579015719997898,-0.273011824620321
"280",0.28,8.99390616150048,-0.581069128717047,-0.273998634583441
"281",0.281,9.02574994468641,-0.583122373982619,-0.274985503793405
"282",0.282,9.05759173742587,-0.58517545575539,-0.275972432251783
"283",0.283,9.08943153954066,-0.58722837394248,-0.276959419960153
"284",0.284,9.12126935085265,-0.589281128498783,-0.277946466919911
"285",0.285,9.15310517118362,-0.591333719282105,-0.278933573132616
"286",0.286,9.18493900035548,-0.593386146289603,-0.27992073859948
"287",0.287,9.21677083819005,-0.59543840941447,-0.280907963321909
"288",0.288,9.24860068450892,-0.597490508563993,-0.281895247302209
"289",0.289,9.28042853913427,-0.59954244370229,-0.282882590540485
"290",0.29,9.31225440188761,-0.601594214711739,-0.283869993039219
"291",0.291,9.34407827259088,-0.603645821537313,-0.284857454799377
"292",0.292,9.37590015106603,-0.605697264126462,-0.285844975821843
"293",0.293,9.40772003713449,-0.607748542360795,-0.286832556109331
"294",0.294,9.43953793061802,-0.609799656201389,-0.287820195663305
"295",0.295,9.47135383133894,-0.61185060555411,-0.288807894483439
"296",0.296,9.50316773911841,-0.613901390350492,-0.28979565257314
"297",0.297,9.53497965377879,-0.615952010520076,-0.290783469931929
"298",0.298,9.56678957514132,-0.618002465946191,-0.291771346562978
"299",0.299,9.59859750302801,-0.620052756623252,-0.292759282466854
"300",0.3,9.63040343726071,-0.622102882438924,-0.293747277644687
"301",0.301,9.66220737766079,-0.62415284330919,-0.29473533209914
"302",0.302,9.69400932405043,-0.626202639154386,-0.295723445830204
"303",0.303,9.72580927625106,-0.628252269907634,-0.296711618840267
"304",0.304,9.75760723408472,-0.630301735511907,-0.297699851129779
"305",0.305,9.78940319737289,-0.632351035878088,-0.298688142700966
"306",0.306,9.82119716593734,-0.634400170943707,-0.299676493555097
"307",0.307,9.85298913959986,-0.636449140592191,-0.300664903693352
"308",0.308,9.88477911818228,-0.638497944834043,-0.301653373116732
"309",0.309,9.91656710150597,-0.640546583430904,-0.302641901827746
"310",0.31,9.94835308939269,-0.642595056457381,-0.30363048982764
"311",0.311,9.98013708166455,-0.644643363814822,-0.304619137116461
"312",0.312,10.0119190781429,-0.646691505394628,-0.305607843696736
"313",0.313,10.0436990786497,-0.648739481156085,-0.306596609568903
"314",0.314,10.0754770830062,-0.650787290939959,-0.30758543473588
"315",0.315,10.1072530910345,-0.652834934789993,-0.308574319197853
"316",0.316,10.139027102556,-0.654882412505955,-0.309563262956671
"317",0.317,10.1707991173926,-0.656929724122719,-0.310552266013448
"318",0.318,10.2025691353658,-0.65897686949657,-0.311541328369809
"319",0.319,10.2343371562975,-0.661023848560504,-0.312530450026387
"320",0.32,10.266103180009,-0.663070661259496,-0.313519630985735
"321",0.321,10.2978672063223,-0.665117307493503,-0.314508871248025
"322",0.322,10.3296292350588,-0.667163787200906,-0.31549817081549
"323",0.323,10.3613892660404,-0.669210100337111,-0.316487529688964
"324",0.324,10.3931472990885,-0.671256246763619,-0.317476947870184
"325",0.325,10.424903334025,-0.673302226466092,-0.318466425359793
"326",0.326,10.4566573706709,-0.675348039318067,-0.319455962161155
"327",0.327,10.4884094088491,-0.677393685234165,-0.320445558271799
"328",0.328,10.5201594483798,-0.679439164248535,-0.321435213697416
"329",0.329,10.5519074890854,-0.681484476117049,-0.322424928436674
"330",0.33,10.5836535307874,-0.683529620906555,-0.323414702491371
"331",0.331,10.6153975733076,-0.68557459846626,-0.324404535862413
"332",0.332,10.6471396164672,-0.68761940873236,-0.325394428552355
"333",0.333,10.6788796600879,-0.689664051657729,-0.326384380562085
"334",0.334,10.7106177039916,-0.691708527063739,-0.327374391892165
"335",0.335,10.7423537479995,-0.693752835038211,-0.328364462545086
"336",0.336,10.7740877919333,-0.695796975389001,-0.329354592521644
"337",0.337,10.8058198356149,-0.697840948080952,-0.330344781822646
"338",0.338,10.8375498788657,-0.69988475299661,-0.33133503044967
"339",0.339,10.869277921507,-0.701928390115953,-0.332325338404649
"340",0.34,10.9010039633606,-0.70397185935299,-0.333315705688365
"341",0.341,10.9327280042485,-0.706015160556092,-0.334306132301144
"342",0.342,10.9644500439912,-0.708058293771771,-0.335296618247185
"343",0.343,10.9961700824114,-0.710101258839018,-0.336287163524308
"344",0.344,11.0278881193296,-0.712144055725716,-0.337277768136926
"345",0.345,11.0596041545685,-0.714186684284584,-0.33826843208322
"346",0.346,11.0913181879487,-0.716229144535461,-0.339259155367186
"347",0.347,11.1230302192923,-0.718271436300967,-0.34024993798845
"348",0.348,11.1547402484201,-0.720313559585236,-0.341240779950172
"349",0.349,11.1864482751549,-0.72235551427967,-0.342231681250472
"350",0.35,11.2181542993175,-0.724397300282746,-0.34322264189224
"351",0.351,11.2498583207288,-0.726438917554333,-0.344213661878892
"352",0.352,11.2815603392113,-0.728480366030851,-0.345204741208981
"353",0.353,11.3132603545862,-0.730521645583906,-0.346195879884411
"354",0.354,11.3449583666749,-0.732562756244221,-0.347187077906675
"355",0.355,11.3766543752989,-0.734603697810968,-0.348178335277424
"356",0.356,11.40834838028,-0.736644470201369,-0.34916965199679
"357",0.357,11.4400403814395,-0.738685073465405,-0.350161028066884
"358",0.358,11.4717303785989,-0.740725507377476,-0.351152463488884
"359",0.359,11.5034183715795,-0.742765772012518,-0.352143958264301
"360",0.36,11.535104360203,-0.744805867221089,-0.353135512394187
"361",0.361,11.5667883442912,-0.74684579285902,-0.354127125878695
"362",0.362,11.5984703236647,-0.748885548927461,-0.355118798721647
"363",0.363,11.6301502981462,-0.75092513540416,-0.356110530920785
"364",0.364,11.6618282675563,-0.752964552093843,-0.357102322480061
"365",0.365,11.6935042317164,-0.755003798967081,-0.358094173400413
"366",0.366,11.7251781904483,-0.757042875865068,-0.359086083682328
"367",0.367,11.7568501435735,-0.75908178292535,-0.360078053327103
"368",0.368,11.7885200909131,-0.761120519840887,-0.361070082336872
"369",0.369,11.8201880322896,-0.763159086740799,-0.362062170709937
"370",0.37,11.8518539675229,-0.7651974833542,-0.363054318451732
"371",0.371,11.8835178964355,-0.767235709656831,-0.364046525560897
"372",0.372,11.9151798188485,-0.76927376570076,-0.365038792039276
"373",0.373,11.9468397345835,-0.771311651246862,-0.366031117887717
"374",0.374,11.9784976434618,-0.773349366352122,-0.367023503107802
"375",0.375,12.0101535453052,-0.775386910802254,-0.368015947699892
"376",0.376,12.0418074399341,-0.777424284693041,-0.369008451667785
"377",0.377,12.0734593271716,-0.779461487738814,-0.370001015008271
"378",0.378,12.1051092068373,-0.781498519941877,-0.370993637727115
"379",0.379,12.1367570787535,-0.783535381376268,-0.371986319823862
"380",0.38,12.1684029427422,-0.785572071667701,-0.3729790612973
"381",0.381,12.2000467986236,-0.787608591091313,-0.373971862152662
"382",0.382,12.2316886462203,-0.789644939276386,-0.374964722387306
"383",0.383,12.2633284853527,-0.791681116328917,-0.375957642005445
"384",0.384,12.2949663158423,-0.793717122004153,-0.376950621007648
"385",0.385,12.3266021375115,-0.795752956476846,-0.377943659392961
"386",0.386,12.3582359501804,-0.79778861935155,-0.378936757165467
"387",0.387,12.3898677536712,-0.799824110750166,-0.379929914324495
"388",0.388,12.4214975478053,-0.801859430583562,-0.380923130871301
"389",0.389,12.4531253324039,-0.803894578749563,-0.381916406807161
"390",0.39,12.4847511072876,-0.80592955513707,-0.382909742135257
"391",0.391,12.5163748722789,-0.807964359734584,-0.383903136854175
"392",0.392,12.547996627199,-0.809998992475073,-0.384896590965348
"393",0.393,12.5796163718685,-0.812033453155806,-0.385890104471742
"394",0.394,12.6112341061103,-0.814067741845946,-0.386883677370872
"395",0.395,12.6428498297436,-0.816101858344211,-0.387877309669124
"396",0.396,12.6744635425914,-0.818135802653799,-0.388871001363714
"397",0.397,12.706075244474,-0.820169574690311,-0.389864752458216
"398",0.398,12.7376849352144,-0.822203174313842,-0.390858562949843
"399",0.399,12.7692926146322,-0.82423660152655,-0.39185243284415
"400",0.4,12.8008982825501,-0.826269856217266,-0.392846362138579
"401",0.401,12.8325019387882,-0.828302938313286,-0.393840350837534
"402",0.402,12.8641035831678,-0.830335847645046,-0.394834398942001
"403",0.403,12.895703215511,-0.832368584390963,-0.395828506451641
"404",0.404,12.9273008356403,-0.834401148128961,-0.396822673364474
"405",0.405,12.958896443375,-0.836433538994783,-0.397816899686504
"406",0.406,12.9904900385362,-0.838465756924549,-0.398811185419655
"407",0.407,13.0220816209467,-0.840497801871479,-0.399805530561052
"408",0.408,13.0536711904275,-0.842529673498447,-0.400799935113117
"409",0.409,13.0852587467996,-0.844561371991645,-0.401794399077063
"410",0.41,13.1168442898836,-0.846592897176052,-0.402788922456082
"411",0.411,13.1484278195024,-0.848624248977174,-0.403783505247508
"412",0.412,13.1800093354756,-0.850655427389398,-0.40477814745653
"413",0.413,13.2115888376263,-0.852686432199874,-0.405772849079567
"414",0.414,13.2431663257748,-0.854717263303058,-0.406767610120404
"415",0.415,13.2747417997416,-0.856747920781302,-0.407762430582169
"416",0.416,13.3063152593499,-0.858778404571581,-0.408757310461051
